"ID","Forest","site","year","Forest_Name","nrri_fstypename","FS_COVERTYPE","YEAR_OF_ORIGIN","STAND_AGE in 2012","Age_when_Surveyed","Age Code","GTR Habitat Type","FSType + Age Code"
17859,9130.00,611.00,2004.00,"Nic",,"Water",0.00,0.00,2004.00,5.00,"Water","Water5"
17860,9130.00,611.00,2006.00,"Nic",,"Water",0.00,0.00,2006.00,5.00,"Water","Water5"
17861,9130.00,611.00,2008.00,"Nic",,"Water",0.00,0.00,2008.00,5.00,"Water","Water5"
17862,9130.00,611.00,2010.00,"Nic",,"Water",0.00,0.00,2010.00,5.00,"Water","Water5"
17863,9130.00,612.00,1990.00,"Nic",,"Water",0.00,0.00,1990.00,5.00,"Water","Water5"
17864,9130.00,612.00,1992.00,"Nic",,"Water",0.00,0.00,1992.00,5.00,"Water","Water5"
17865,9130.00,612.00,1994.00,"Nic",,"Water",0.00,0.00,1994.00,5.00,"Water","Water5"
17866,9130.00,612.00,1996.00,"Nic",,"Water",0.00,0.00,1996.00,5.00,"Water","Water5"
17867,9130.00,612.00,1998.00,"Nic",,"Water",0.00,0.00,1998.00,5.00,"Water","Water5"
17868,9130.00,612.00,2002.00,"Nic",,"Water",0.00,0.00,2002.00,5.00,"Water","Water5"
17869,9130.00,612.00,2004.00,"Nic",,"Water",0.00,0.00,2004.00,5.00,"Water","Water5"
17870,9130.00,612.00,2006.00,"Nic",,"Water",0.00,0.00,2006.00,5.00,"Water","Water5"
17871,9130.00,612.00,2008.00,"Nic",,"Water",0.00,0.00,2008.00,5.00,"Water","Water5"
17872,9130.00,612.00,2010.00,"Nic",,"Water",0.00,0.00,2010.00,5.00,"Water","Water5"
17873,9130.00,613.00,1990.00,"Nic",,"Water",0.00,0.00,1990.00,5.00,"Water","Water5"
17874,9130.00,613.00,1992.00,"Nic",,"Water",0.00,0.00,1992.00,5.00,"Water","Water5"
17875,9130.00,613.00,1994.00,"Nic",,"Water",0.00,0.00,1994.00,5.00,"Water","Water5"
17876,9130.00,613.00,1996.00,"Nic",,"Water",0.00,0.00,1996.00,5.00,"Water","Water5"
17877,9130.00,613.00,1998.00,"Nic",,"Water",0.00,0.00,1998.00,5.00,"Water","Water5"
17878,9130.00,613.00,2002.00,"Nic",,"Water",0.00,0.00,2002.00,5.00,"Water","Water5"
17879,9130.00,613.00,2006.00,"Nic",,"Water",0.00,0.00,2006.00,5.00,"Water","Water5"
17880,9130.00,613.00,2008.00,"Nic",,"Water",0.00,0.00,2008.00,5.00,"Water","Water5"
17881,9130.00,613.00,2010.00,"Nic",,"Water",0.00,0.00,2010.00,5.00,"Water","Water5"
17882,9130.00,614.00,1990.00,"Nic",,"Water",0.00,0.00,1990.00,5.00,"Water","Water5"
17883,9130.00,614.00,1992.00,"Nic",,"Water",0.00,0.00,1992.00,5.00,"Water","Water5"
17884,9130.00,614.00,1994.00,"Nic",,"Water",0.00,0.00,1994.00,5.00,"Water","Water5"
17885,9130.00,614.00,1996.00,"Nic",,"Water",0.00,0.00,1996.00,5.00,"Water","Water5"
17886,9130.00,614.00,2002.00,"Nic",,"Water",0.00,0.00,2002.00,5.00,"Water","Water5"
17887,9130.00,614.00,2004.00,"Nic",,"Water",0.00,0.00,2004.00,5.00,"Water","Water5"
17888,9130.00,614.00,2006.00,"Nic",,"Water",0.00,0.00,2006.00,5.00,"Water","Water5"
17889,9130.00,614.00,2008.00,"Nic",,"Water",0.00,0.00,2008.00,5.00,"Water","Water5"
17890,9130.00,614.00,2010.00,"Nic",,"Water",0.00,0.00,2010.00,5.00,"Water","Water5"
17891,9130.00,615.00,1990.00,"Nic",,"UpHwds",1936.00,76.00,54.00,3.00,"UpHwds","UpHwds3"
17892,9130.00,615.00,1992.00,"Nic",,"UpHwds",1936.00,76.00,56.00,3.00,"UpHwds","UpHwds3"
17893,9130.00,615.00,1994.00,"Nic",,"UpHwds",1936.00,76.00,58.00,3.00,"UpHwds","UpHwds3"
17894,9130.00,615.00,1996.00,"Nic",,"UpHwds",1936.00,76.00,60.00,3.00,"UpHwds","UpHwds3"
17895,9130.00,615.00,1998.00,"Nic",,"UpHwds",1936.00,76.00,62.00,4.00,"UpHwds","UpHwds4"
17896,9130.00,615.00,2000.00,"Nic",,"UpHwds",1936.00,76.00,64.00,4.00,"UpHwds","UpHwds4"
17897,9130.00,615.00,2002.00,"Nic",,"UpHwds",1936.00,76.00,66.00,4.00,"UpHwds","UpHwds4"
17898,9130.00,615.00,2004.00,"Nic",,"UpHwds",1936.00,76.00,68.00,4.00,"UpHwds","UpHwds4"
17899,9130.00,615.00,2006.00,"Nic",,"UpHwds",1936.00,76.00,70.00,4.00,"UpHwds","UpHwds4"
17900,9130.00,615.00,2008.00,"Nic",,"UpHwds",1936.00,76.00,72.00,4.00,"UpHwds","UpHwds4"
17901,9130.00,615.00,2010.00,"Nic",,"UpHwds",1936.00,76.00,74.00,4.00,"UpHwds","UpHwds4"
17902,9130.00,616.00,1990.00,"Nic",,"BSprTam",1940.00,72.00,50.00,3.00,"BSprTam","BSprTam3"
17903,9130.00,616.00,1992.00,"Nic",,"BSprTam",1940.00,72.00,52.00,3.00,"BSprTam","BSprTam3"
17904,9130.00,616.00,1994.00,"Nic",,"BSprTam",1940.00,72.00,54.00,3.00,"BSprTam","BSprTam3"
17905,9130.00,616.00,1996.00,"Nic",,"BSprTam",1940.00,72.00,56.00,3.00,"BSprTam","BSprTam3"
17906,9130.00,616.00,2000.00,"Nic",,"BSprTam",1940.00,72.00,60.00,3.00,"BSprTam","BSprTam3"
17907,9130.00,616.00,2002.00,"Nic",,"BSprTam",1940.00,72.00,62.00,4.00,"BSprTam","BSprTam4"
17908,9130.00,616.00,2004.00,"Nic",,"BSprTam",1940.00,72.00,64.00,4.00,"BSprTam","BSprTam4"
17909,9130.00,616.00,2006.00,"Nic",,"BSprTam",1940.00,72.00,66.00,4.00,"BSprTam","BSprTam4"
17910,9130.00,616.00,2008.00,"Nic",,"BSprTam",1940.00,72.00,68.00,4.00,"BSprTam","BSprTam4"
17911,9130.00,616.00,2010.00,"Nic",,"BSprTam",1940.00,72.00,70.00,4.00,"BSprTam","BSprTam4"
17912,9130.00,617.00,1990.00,"Nic",,"AspenBirch",1905.00,107.00,85.00,4.00,"AspenBirch","AspenBirch4"
17913,9130.00,617.00,1992.00,"Nic",,"AspenBirch",1905.00,107.00,87.00,4.00,"AspenBirch","AspenBirch4"
17914,9130.00,617.00,1994.00,"Nic",,"AspenBirch",1905.00,107.00,89.00,4.00,"AspenBirch","AspenBirch4"
17915,9130.00,617.00,1996.00,"Nic",,"AspenBirch",1905.00,107.00,91.00,4.00,"AspenBirch","AspenBirch4"
17916,9130.00,617.00,1998.00,"Nic",,"AspenBirch",1905.00,107.00,93.00,4.00,"AspenBirch","AspenBirch4"
17917,9130.00,617.00,2000.00,"Nic",,"AspenBirch",1905.00,107.00,95.00,4.00,"AspenBirch","AspenBirch4"
17918,9130.00,617.00,2002.00,"Nic",,"AspenBirch",1905.00,107.00,97.00,4.00,"AspenBirch","AspenBirch4"
17919,9130.00,617.00,2004.00,"Nic",,"AspenBirch",1905.00,107.00,99.00,4.00,"AspenBirch","AspenBirch4"
17920,9130.00,617.00,2006.00,"Nic",,"AspenBirch",1905.00,107.00,101.00,4.00,"AspenBirch","AspenBirch4"
17921,9130.00,617.00,2008.00,"Nic",,"AspenBirch",1905.00,107.00,103.00,4.00,"AspenBirch","AspenBirch4"
17922,9130.00,617.00,2010.00,"Nic",,"AspenBirch",1905.00,107.00,105.00,4.00,"AspenBirch","AspenBirch4"
17923,9130.00,618.00,1992.00,"Nic",,"Sedge",0.00,0.00,1992.00,5.00,"Sedge","Sedge5"
17924,9130.00,618.00,1994.00,"Nic",,"Sedge",0.00,0.00,1994.00,5.00,"Sedge","Sedge5"
17925,9130.00,618.00,1996.00,"Nic",,"Sedge",0.00,0.00,1996.00,5.00,"Sedge","Sedge5"
17926,9130.00,618.00,1998.00,"Nic",,"Sedge",0.00,0.00,1998.00,5.00,"Sedge","Sedge5"
17927,9130.00,618.00,2000.00,"Nic",,"Sedge",0.00,0.00,2000.00,5.00,"Sedge","Sedge5"
17928,9130.00,618.00,2002.00,"Nic",,"Sedge",0.00,0.00,2002.00,5.00,"Sedge","Sedge5"
17929,9130.00,618.00,2004.00,"Nic",,"Sedge",0.00,0.00,2004.00,5.00,"Sedge","Sedge5"
17930,9130.00,618.00,2006.00,"Nic",,"Sedge",0.00,0.00,2006.00,5.00,"Sedge","Sedge5"
17931,9130.00,618.00,2008.00,"Nic",,"Sedge",0.00,0.00,2008.00,5.00,"Sedge","Sedge5"
17932,9130.00,618.00,2010.00,"Nic",,"Sedge",0.00,0.00,2010.00,5.00,"Sedge","Sedge5"
17933,9130.00,619.00,1990.00,"Nic",,"Hemlock",1000.00,1012.00,990.00,5.00,"Hemlock","Hemlock5"
17934,9130.00,619.00,1992.00,"Nic",,"Hemlock",1000.00,1012.00,992.00,5.00,"Hemlock","Hemlock5"
17935,9130.00,619.00,1994.00,"Nic",,"Hemlock",1000.00,1012.00,994.00,5.00,"Hemlock","Hemlock5"
17936,9130.00,619.00,1996.00,"Nic",,"Hemlock",1000.00,1012.00,996.00,5.00,"Hemlock","Hemlock5"
17937,9130.00,619.00,1998.00,"Nic",,"Hemlock",1000.00,1012.00,998.00,5.00,"Hemlock","Hemlock5"
17938,9130.00,619.00,2000.00,"Nic",,"Hemlock",1000.00,1012.00,1000.00,5.00,"Hemlock","Hemlock5"
17939,9130.00,619.00,2002.00,"Nic",,"Hemlock",1000.00,1012.00,1002.00,5.00,"Hemlock","Hemlock5"
17940,9130.00,619.00,2004.00,"Nic",,"Hemlock",1000.00,1012.00,1004.00,5.00,"Hemlock","Hemlock5"
17941,9130.00,619.00,2006.00,"Nic",,"Hemlock",1000.00,1012.00,1006.00,5.00,"Hemlock","Hemlock5"
17942,9130.00,619.00,2008.00,"Nic",,"Hemlock",1000.00,1012.00,1008.00,5.00,"Hemlock","Hemlock5"
17943,9130.00,619.00,2010.00,"Nic",,"Hemlock",1000.00,1012.00,1010.00,5.00,"Hemlock","Hemlock5"
17944,9130.00,620.00,1990.00,"Nic",,"SwampCon",1900.00,112.00,90.00,4.00,"SwampCon","SwampCon4"
17945,9130.00,620.00,1992.00,"Nic",,"SwampCon",1900.00,112.00,92.00,4.00,"SwampCon","SwampCon4"
17946,9130.00,620.00,1994.00,"Nic",,"SwampCon",1900.00,112.00,94.00,4.00,"SwampCon","SwampCon4"
17947,9130.00,620.00,1996.00,"Nic",,"SwampCon",1900.00,112.00,96.00,4.00,"SwampCon","SwampCon4"
17948,9130.00,620.00,1998.00,"Nic",,"SwampCon",1900.00,112.00,98.00,4.00,"SwampCon","SwampCon4"
17949,9130.00,620.00,2000.00,"Nic",,"SwampCon",1900.00,112.00,100.00,4.00,"SwampCon","SwampCon4"
17950,9130.00,620.00,2002.00,"Nic",,"SwampCon",1900.00,112.00,102.00,4.00,"SwampCon","SwampCon4"
17951,9130.00,620.00,2004.00,"Nic",,"SwampCon",1900.00,112.00,104.00,4.00,"SwampCon","SwampCon4"
17952,9130.00,620.00,2006.00,"Nic",,"SwampCon",1900.00,112.00,106.00,4.00,"SwampCon","SwampCon4"
17953,9130.00,620.00,2008.00,"Nic",,"SwampCon",1900.00,112.00,108.00,4.00,"SwampCon","SwampCon4"
17954,9130.00,620.00,2010.00,"Nic",,"SwampCon",1900.00,112.00,110.00,4.00,"SwampCon","SwampCon4"
17955,9130.00,621.00,1990.00,"Nic",,"Red Pine",1941.00,71.00,49.00,3.00,"Red pine","Red pine3"
17956,9130.00,621.00,1992.00,"Nic",,"Red Pine",1941.00,71.00,51.00,3.00,"Red pine","Red pine3"
17957,9130.00,621.00,1994.00,"Nic",,"Red Pine",1941.00,71.00,53.00,3.00,"Red pine","Red pine3"
17958,9130.00,621.00,1996.00,"Nic",,"Red Pine",1941.00,71.00,55.00,3.00,"Red pine","Red pine3"
17959,9130.00,621.00,1998.00,"Nic",,"Red Pine",1941.00,71.00,57.00,3.00,"Red pine","Red pine3"
17960,9130.00,621.00,2000.00,"Nic",,"Red Pine",1941.00,71.00,59.00,3.00,"Red pine","Red pine3"
17961,9130.00,621.00,2002.00,"Nic",,"Red Pine",1941.00,71.00,61.00,4.00,"Red pine","Red pine4"
17962,9130.00,621.00,2004.00,"Nic",,"Red Pine",1941.00,71.00,63.00,4.00,"Red pine","Red pine4"
17963,9130.00,621.00,2006.00,"Nic",,"Red Pine",1941.00,71.00,65.00,4.00,"Red pine","Red pine4"
17964,9130.00,621.00,2008.00,"Nic",,"Red Pine",1941.00,71.00,67.00,4.00,"Red pine","Red pine4"
17965,9130.00,621.00,2010.00,"Nic",,"Red Pine",1941.00,71.00,69.00,4.00,"Red pine","Red pine4"
17966,9130.00,622.00,1990.00,"Nic",,"UpHwds",1936.00,76.00,54.00,3.00,"UpHwds","UpHwds3"
17967,9130.00,622.00,1992.00,"Nic",,"UpHwds",1936.00,76.00,56.00,3.00,"UpHwds","UpHwds3"
17968,9130.00,622.00,1994.00,"Nic",,"UpHwds",1936.00,76.00,58.00,3.00,"UpHwds","UpHwds3"
17969,9130.00,622.00,1996.00,"Nic",,"UpHwds",1936.00,76.00,60.00,3.00,"UpHwds","UpHwds3"
17970,9130.00,622.00,1998.00,"Nic",,"UpHwds",1936.00,76.00,62.00,4.00,"UpHwds","UpHwds4"
17971,9130.00,622.00,2000.00,"Nic",,"UpHwds",1936.00,76.00,64.00,4.00,"UpHwds","UpHwds4"
17972,9130.00,622.00,2002.00,"Nic",,"UpHwds",1936.00,76.00,66.00,4.00,"UpHwds","UpHwds4"
17973,9130.00,622.00,2004.00,"Nic",,"UpHwds",1936.00,76.00,68.00,4.00,"UpHwds","UpHwds4"
17974,9130.00,622.00,2006.00,"Nic",,"UpHwds",1936.00,76.00,70.00,4.00,"UpHwds","UpHwds4"
17975,9130.00,622.00,2008.00,"Nic",,"UpHwds",1936.00,76.00,72.00,4.00,"UpHwds","UpHwds4"
17976,9130.00,622.00,2010.00,"Nic",,"UpHwds",1936.00,76.00,74.00,4.00,"UpHwds","UpHwds4"
17977,9130.00,623.00,1990.00,"Nic",,"UpHwds",1906.00,106.00,84.00,4.00,"UpHwds","UpHwds4"
17978,9130.00,623.00,1992.00,"Nic",,"UpHwds",1906.00,106.00,86.00,4.00,"UpHwds","UpHwds4"
17979,9130.00,623.00,1994.00,"Nic",,"UpHwds",1906.00,106.00,88.00,4.00,"UpHwds","UpHwds4"
17980,9130.00,623.00,1996.00,"Nic",,"UpHwds",1906.00,106.00,90.00,4.00,"UpHwds","UpHwds4"
17981,9130.00,623.00,1998.00,"Nic",,"UpHwds",1906.00,106.00,92.00,4.00,"UpHwds","UpHwds4"
17982,9130.00,623.00,2000.00,"Nic",,"UpHwds",1906.00,106.00,94.00,4.00,"UpHwds","UpHwds4"
17983,9130.00,623.00,2002.00,"Nic",,"UpHwds",1906.00,106.00,96.00,4.00,"UpHwds","UpHwds4"
17984,9130.00,623.00,2004.00,"Nic",,"UpHwds",1906.00,106.00,98.00,4.00,"UpHwds","UpHwds4"
17985,9130.00,623.00,2006.00,"Nic",,"UpHwds",1906.00,106.00,100.00,4.00,"UpHwds","UpHwds4"
17986,9130.00,623.00,2008.00,"Nic",,"UpHwds",1906.00,106.00,102.00,4.00,"UpHwds","UpHwds4"
17987,9130.00,623.00,2010.00,"Nic",,"UpHwds",1906.00,106.00,104.00,4.00,"UpHwds","UpHwds4"
17988,9130.00,624.00,1990.00,"Nic",,"UpHwds",1930.00,82.00,60.00,3.00,"UpHwds","UpHwds3"
17989,9130.00,624.00,1992.00,"Nic",,"UpHwds",1930.00,82.00,62.00,4.00,"UpHwds","UpHwds4"
17990,9130.00,624.00,1994.00,"Nic",,"UpHwds",1930.00,82.00,64.00,4.00,"UpHwds","UpHwds4"
17991,9130.00,624.00,1996.00,"Nic",,"UpHwds",1930.00,82.00,66.00,4.00,"UpHwds","UpHwds4"
17992,9130.00,624.00,1998.00,"Nic",,"UpHwds",1930.00,82.00,68.00,4.00,"UpHwds","UpHwds4"
17993,9130.00,624.00,2000.00,"Nic",,"UpHwds",1930.00,82.00,70.00,4.00,"UpHwds","UpHwds4"
17994,9130.00,624.00,2002.00,"Nic",,"UpHwds",1930.00,82.00,72.00,4.00,"UpHwds","UpHwds4"
17995,9130.00,624.00,2004.00,"Nic",,"UpHwds",1930.00,82.00,74.00,4.00,"UpHwds","UpHwds4"
17996,9130.00,624.00,2006.00,"Nic",,"UpHwds",1930.00,82.00,76.00,4.00,"UpHwds","UpHwds4"
17997,9130.00,624.00,2008.00,"Nic",,"UpHwds",1930.00,82.00,78.00,4.00,"UpHwds","UpHwds4"
17998,9130.00,624.00,2010.00,"Nic",,"UpHwds",1930.00,82.00,80.00,4.00,"UpHwds","UpHwds4"
17999,9130.00,625.00,1990.00,"Nic",,"UpHwds",1920.00,92.00,70.00,4.00,"UpHwds","UpHwds4"
18000,9130.00,625.00,1992.00,"Nic",,"UpHwds",1920.00,92.00,72.00,4.00,"UpHwds","UpHwds4"
18001,9130.00,625.00,1994.00,"Nic",,"UpHwds",1920.00,92.00,74.00,4.00,"UpHwds","UpHwds4"
18002,9130.00,625.00,1996.00,"Nic",,"UpHwds",1920.00,92.00,76.00,4.00,"UpHwds","UpHwds4"
18003,9130.00,625.00,1998.00,"Nic",,"UpHwds",1920.00,92.00,78.00,4.00,"UpHwds","UpHwds4"
18004,9130.00,625.00,2000.00,"Nic",,"UpHwds",1920.00,92.00,80.00,4.00,"UpHwds","UpHwds4"
18005,9130.00,625.00,2002.00,"Nic",,"UpHwds",1920.00,92.00,82.00,4.00,"UpHwds","UpHwds4"
18006,9130.00,625.00,2004.00,"Nic",,"UpHwds",1920.00,92.00,84.00,4.00,"UpHwds","UpHwds4"
18007,9130.00,625.00,2006.00,"Nic",,"UpHwds",1920.00,92.00,86.00,4.00,"UpHwds","UpHwds4"
18008,9130.00,625.00,2008.00,"Nic",,"UpHwds",1920.00,92.00,88.00,4.00,"UpHwds","UpHwds4"
18009,9130.00,625.00,2010.00,"Nic",,"UpHwds",1920.00,92.00,90.00,4.00,"UpHwds","UpHwds4"
18010,9130.00,626.00,1990.00,"Nic",,"AspenSpruceFir",1983.00,29.00,7.00,1.00,"AspenSpruceFir","AspenSpruceFir1"
18011,9130.00,626.00,1992.00,"Nic",,"AspenSpruceFir",1983.00,29.00,9.00,1.00,"AspenSpruceFir","AspenSpruceFir1"
18012,9130.00,626.00,1994.00,"Nic",,"AspenSpruceFir",1983.00,29.00,11.00,2.00,"AspenSpruceFir","AspenSpruceFir2"
18013,9130.00,626.00,1996.00,"Nic",,"AspenSpruceFir",1983.00,29.00,13.00,2.00,"AspenSpruceFir","AspenSpruceFir2"
18014,9130.00,626.00,1998.00,"Nic",,"AspenSpruceFir",1983.00,29.00,15.00,2.00,"AspenSpruceFir","AspenSpruceFir2"
18015,9130.00,626.00,2000.00,"Nic",,"AspenSpruceFir",1983.00,29.00,17.00,2.00,"AspenSpruceFir","AspenSpruceFir2"
18016,9130.00,626.00,2002.00,"Nic",,"AspenSpruceFir",1983.00,29.00,19.00,2.00,"AspenSpruceFir","AspenSpruceFir2"
18017,9130.00,626.00,2004.00,"Nic",,"AspenSpruceFir",1983.00,29.00,21.00,3.00,"AspenSpruceFir","AspenSpruceFir3"
18018,9130.00,626.00,2006.00,"Nic",,"AspenSpruceFir",1983.00,29.00,23.00,3.00,"AspenSpruceFir","AspenSpruceFir3"
18019,9130.00,626.00,2008.00,"Nic",,"AspenSpruceFir",1983.00,29.00,25.00,3.00,"AspenSpruceFir","AspenSpruceFir3"
18020,9130.00,626.00,2010.00,"Nic",,"AspenSpruceFir",1983.00,29.00,27.00,3.00,"AspenSpruceFir","AspenSpruceFir3"
18021,9130.00,627.00,1990.00,"Nic",,"OpenWet",0.00,0.00,1990.00,5.00,"OpenWet","OpenWet5"
18022,9130.00,627.00,1992.00,"Nic",,"OpenWet",0.00,0.00,1992.00,5.00,"OpenWet","OpenWet5"
18023,9130.00,627.00,1994.00,"Nic",,"OpenWet",0.00,0.00,1994.00,5.00,"OpenWet","OpenWet5"
18024,9130.00,627.00,1996.00,"Nic",,"OpenWet",0.00,0.00,1996.00,5.00,"OpenWet","OpenWet5"
18025,9130.00,627.00,1998.00,"Nic",,"OpenWet",0.00,0.00,1998.00,5.00,"OpenWet","OpenWet5"
18026,9130.00,627.00,2000.00,"Nic",,"OpenWet",0.00,0.00,2000.00,5.00,"OpenWet","OpenWet5"
18027,9130.00,627.00,2002.00,"Nic",,"OpenWet",0.00,0.00,2002.00,5.00,"OpenWet","OpenWet5"
18028,9130.00,627.00,2006.00,"Nic",,"OpenWet",0.00,0.00,2006.00,5.00,"OpenWet","OpenWet5"
18029,9130.00,627.00,2008.00,"Nic",,"OpenWet",0.00,0.00,2008.00,5.00,"OpenWet","OpenWet5"
18030,9130.00,627.00,2010.00,"Nic",,"OpenWet",0.00,0.00,2010.00,5.00,"OpenWet","OpenWet5"
18031,9130.00,628.00,1990.00,"Nic",,"AspenBirch",1981.00,31.00,9.00,1.00,"AspenBirch","AspenBirch1"
18032,9130.00,628.00,1992.00,"Nic",,"AspenBirch",1981.00,31.00,11.00,2.00,"AspenBirch","AspenBirch2"
18033,9130.00,628.00,1994.00,"Nic",,"AspenBirch",1981.00,31.00,13.00,2.00,"AspenBirch","AspenBirch2"
18034,9130.00,628.00,1998.00,"Nic",,"AspenBirch",1981.00,31.00,17.00,2.00,"AspenBirch","AspenBirch2"
18035,9130.00,628.00,2000.00,"Nic",,"AspenBirch",1981.00,31.00,19.00,2.00,"AspenBirch","AspenBirch2"
18036,9130.00,628.00,2002.00,"Nic",,"AspenBirch",1981.00,31.00,21.00,3.00,"AspenBirch","AspenBirch3"
18037,9130.00,628.00,2004.00,"Nic",,"AspenBirch",1981.00,31.00,23.00,3.00,"AspenBirch","AspenBirch3"
18038,9130.00,628.00,2006.00,"Nic",,"AspenBirch",1981.00,31.00,25.00,3.00,"AspenBirch","AspenBirch3"
18039,9130.00,628.00,2008.00,"Nic",,"AspenBirch",1981.00,31.00,27.00,3.00,"AspenBirch","AspenBirch3"
18040,9130.00,628.00,2010.00,"Nic",,"AspenBirch",1981.00,31.00,29.00,3.00,"AspenBirch","AspenBirch3"
18041,9130.00,629.00,1990.00,"Nic",,"UpHwds",1925.00,87.00,65.00,4.00,"UpHwds","UpHwds4"
18042,9130.00,629.00,1996.00,"Nic",,"UpHwds",1925.00,87.00,71.00,4.00,"UpHwds","UpHwds4"
18043,9130.00,629.00,2002.00,"Nic",,"UpHwds",1925.00,87.00,77.00,4.00,"UpHwds","UpHwds4"
18044,9130.00,629.00,2004.00,"Nic",,"UpHwds",1925.00,87.00,79.00,4.00,"UpHwds","UpHwds4"
18045,9130.00,629.00,2006.00,"Nic",,"UpHwds",1925.00,87.00,81.00,4.00,"UpHwds","UpHwds4"
18046,9130.00,629.00,2008.00,"Nic",,"UpHwds",1925.00,87.00,83.00,4.00,"UpHwds","UpHwds4"
18047,9130.00,629.00,2010.00,"Nic",,"UpHwds",1925.00,87.00,85.00,4.00,"UpHwds","UpHwds4"
18048,9130.00,630.00,1990.00,"Nic",,"OpenDry",0.00,0.00,1990.00,5.00,"OpenDry","OpenDry5"
18049,9130.00,630.00,1992.00,"Nic",,"OpenDry",0.00,0.00,1992.00,5.00,"OpenDry","OpenDry5"
18050,9130.00,630.00,1994.00,"Nic",,"OpenDry",0.00,0.00,1994.00,5.00,"OpenDry","OpenDry5"
18051,9130.00,630.00,1996.00,"Nic",,"OpenDry",0.00,0.00,1996.00,5.00,"OpenDry","OpenDry5"
18052,9130.00,630.00,1998.00,"Nic",,"OpenDry",0.00,0.00,1998.00,5.00,"OpenDry","OpenDry5"
18053,9130.00,630.00,2000.00,"Nic",,"OpenDry",0.00,0.00,2000.00,5.00,"OpenDry","OpenDry5"
18054,9130.00,630.00,2002.00,"Nic",,"OpenDry",0.00,0.00,2002.00,5.00,"OpenDry","OpenDry5"
18055,9130.00,630.00,2004.00,"Nic",,"OpenDry",0.00,0.00,2004.00,5.00,"OpenDry","OpenDry5"
18056,9130.00,630.00,2006.00,"Nic",,"OpenDry",0.00,0.00,2006.00,5.00,"OpenDry","OpenDry5"
18057,9130.00,630.00,2008.00,"Nic",,"OpenDry",0.00,0.00,2008.00,5.00,"OpenDry","OpenDry5"
18058,9130.00,630.00,2010.00,"Nic",,"OpenDry",0.00,0.00,2010.00,5.00,"OpenDry","OpenDry5"
18059,9130.00,631.00,1990.00,"Nic",,"Oak",1915.00,97.00,75.00,4.00,"Oak","Oak4"
18060,9130.00,631.00,1992.00,"Nic",,"Oak",1915.00,97.00,77.00,4.00,"Oak","Oak4"
18061,9130.00,631.00,1994.00,"Nic",,"Oak",1915.00,97.00,79.00,4.00,"Oak","Oak4"
18062,9130.00,631.00,1996.00,"Nic",,"Oak",1915.00,97.00,81.00,4.00,"Oak","Oak4"
18063,9130.00,631.00,1998.00,"Nic",,"Oak",1915.00,97.00,83.00,4.00,"Oak","Oak4"
18064,9130.00,631.00,2000.00,"Nic",,"Oak",1915.00,97.00,85.00,4.00,"Oak","Oak4"
18065,9130.00,631.00,2002.00,"Nic",,"Oak",1915.00,97.00,87.00,4.00,"Oak","Oak4"
18066,9130.00,631.00,2004.00,"Nic",,"Oak",1915.00,97.00,89.00,4.00,"Oak","Oak4"
18067,9130.00,631.00,2006.00,"Nic",,"Oak",1915.00,97.00,91.00,4.00,"Oak","Oak4"
18068,9130.00,631.00,2008.00,"Nic",,"Oak",1915.00,97.00,93.00,4.00,"Oak","Oak4"
18069,9130.00,631.00,2010.00,"Nic",,"Oak",1915.00,97.00,95.00,4.00,"Oak","Oak4"
18070,9130.00,632.00,1990.00,"Nic",,"Jack Pine",1936.00,76.00,54.00,3.00,"Jack pine","Jack pine3"
18071,9130.00,632.00,1992.00,"Nic",,"Jack Pine",1936.00,76.00,56.00,3.00,"Jack pine","Jack pine3"
18072,9130.00,632.00,1994.00,"Nic",,"Jack Pine",1936.00,76.00,58.00,3.00,"Jack pine","Jack pine3"
18073,9130.00,632.00,1996.00,"Nic",,"Jack Pine",1936.00,76.00,60.00,3.00,"Jack pine","Jack pine3"
18074,9130.00,632.00,1998.00,"Nic",,"Jack Pine",1936.00,76.00,62.00,4.00,"Jack pine","Jack pine4"
18075,9130.00,632.00,2000.00,"Nic",,"Jack Pine",1936.00,76.00,64.00,4.00,"Jack pine","Jack pine4"
18076,9130.00,632.00,2002.00,"Nic",,"Jack Pine",1936.00,76.00,66.00,4.00,"Jack pine","Jack pine4"
18077,9130.00,632.00,2004.00,"Nic",,"Jack Pine",1936.00,76.00,68.00,4.00,"Jack pine","Jack pine4"
18078,9130.00,632.00,2006.00,"Nic",,"Jack Pine",1936.00,76.00,70.00,4.00,"Jack pine","Jack pine4"
18079,9130.00,632.00,2008.00,"Nic",,"Jack Pine",1936.00,76.00,72.00,4.00,"Jack pine","Jack pine4"
18080,9130.00,632.00,2010.00,"Nic",,"Jack Pine",1936.00,76.00,74.00,4.00,"Jack pine","Jack pine4"
18081,9130.00,633.00,1990.00,"Nic",,"Red Pine",1987.00,25.00,3.00,1.00,"Red pine","Red pine1"
18082,9130.00,633.00,1992.00,"Nic",,"Red Pine",1987.00,25.00,5.00,1.00,"Red pine","Red pine1"
18083,9130.00,633.00,1994.00,"Nic",,"Red Pine",1987.00,25.00,7.00,1.00,"Red pine","Red pine1"
18084,9130.00,633.00,1996.00,"Nic",,"Red Pine",1987.00,25.00,9.00,1.00,"Red pine","Red pine1"
18085,9130.00,633.00,1998.00,"Nic",,"Red Pine",1987.00,25.00,11.00,2.00,"Red pine","Red pine2"
