"Site","ObsCode","Date","Time","Wind","Sky","Noise","Squirrels","Chipmnunks","EditedBy","DateEdited","printed","Temperature","Worms","ForestFloor","Impacts","Def_Code"
284.00,87,6/19/2013 0:00:00,12/30/1899 7:22:00,0,3,0,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
285.00,87,6/19/2013 0:00:00,12/30/1899 7:42:00,0,2,0,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
286.00,87,6/19/2013 0:00:00,12/30/1899 8:02:00,1,3,0,1,0,"Admin",7/10/2013 0:00:00,,60,,,,0
287.00,87,6/19/2013 0:00:00,12/30/1899 8:21:00,1,3,0,1,0,"Admin",7/10/2013 0:00:00,,60,,,,0
161.00,87,6/20/2013 0:00:00,12/30/1899 4:53:00,0,3,1,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
162.00,87,6/20/2013 0:00:00,12/30/1899 5:09:00,0,3,1,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
163.00,87,6/20/2013 0:00:00,12/30/1899 5:23:00,0,2,1,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
158.00,87,6/20/2013 0:00:00,12/30/1899 5:47:00,0,1,1,1,0,"Admin",7/10/2013 0:00:00,,50,,,,0
159.00,87,6/20/2013 0:00:00,12/30/1899 6:01:00,0,2,0,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
160.00,87,6/20/2013 0:00:00,12/30/1899 6:16:00,0,3,1,1,0,"Admin",7/10/2013 0:00:00,,50,,,,0
155.00,87,6/20/2013 0:00:00,12/30/1899 6:37:00,1,3,1,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
156.00,87,6/20/2013 0:00:00,12/30/1899 6:50:00,1,3,2,1,0,"Admin",7/10/2013 0:00:00,,50,,,,0
157.00,87,6/20/2013 0:00:00,12/30/1899 7:04:00,1,3,1,0,0,"Admin",7/10/2013 0:00:00,,50,,,,0
164.00,87,6/20/2013 0:00:00,12/30/1899 7:27:00,1,3,2,0,0,"Admin",7/10/2013 0:00:00,,63,,,,0
166.00,87,6/20/2013 0:00:00,12/30/1899 7:45:00,1,3,1,1,0,"Admin",7/10/2013 0:00:00,,63,,,,0
165.00,87,6/20/2013 0:00:00,12/30/1899 8:03:00,1,3,2,0,0,"Admin",7/10/2013 0:00:00,,63,,,,0
167.00,87,6/20/2013 0:00:00,12/30/1899 8:21:00,1,3,2,0,0,"Admin",7/10/2013 0:00:00,,64,,,,0
168.00,87,6/20/2013 0:00:00,12/30/1899 8:37:00,1,3,2,0,0,"Admin",7/10/2013 0:00:00,,64,,,,0
169.00,87,6/20/2013 0:00:00,12/30/1899 8:56:00,1,3,2,0,0,"Admin",7/10/2013 0:00:00,,64,,,,0
340.00,87,6/23/2013 0:00:00,12/30/1899 5:07:00,0,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
341.00,87,6/23/2013 0:00:00,12/30/1899 5:30:00,1,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
342.00,87,6/23/2013 0:00:00,12/30/1899 5:52:00,2,3,0,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
343.00,87,6/23/2013 0:00:00,12/30/1899 6:10:00,2,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
344.00,87,6/23/2013 0:00:00,12/30/1899 6:28:00,2,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
345.00,87,6/23/2013 0:00:00,12/30/1899 6:44:00,1,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
332.00,87,6/23/2013 0:00:00,12/30/1899 8:12:00,5,3,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
331.00,87,6/23/2013 0:00:00,12/30/1899 7:51:00,4,9,1,0,0,"Admin",7/10/2013 0:00:00,,62,,,,0
245.00,87,6/24/2013 0:00:00,12/30/1899 5:01:00,0,0,1,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
246.00,87,6/24/2013 0:00:00,12/30/1899 5:22:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
247.00,87,6/24/2013 0:00:00,12/30/1899 5:43:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,56,,,,0
248.00,87,6/24/2013 0:00:00,12/30/1899 6:02:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,56,,,,0
249.00,87,6/24/2013 0:00:00,12/30/1899 6:23:00,0,0,1,0,0,"Admin",7/10/2013 0:00:00,,56,,,,0
250.00,87,6/24/2013 0:00:00,12/30/1899 6:42:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
251.00,87,6/24/2013 0:00:00,12/30/1899 6:59:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
252.00,87,6/24/2013 0:00:00,12/30/1899 7:18:00,2,0,0,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
253.00,87,6/24/2013 0:00:00,12/30/1899 7:37:00,2,0,1,0,0,"Admin",7/10/2013 0:00:00,,60,,,,0
254.00,87,6/24/2013 0:00:00,12/30/1899 7:54:00,2,0,0,0,0,"Admin",7/10/2013 0:00:00,,66,,,,0
256.00,87,6/24/2013 0:00:00,12/30/1899 8:16:00,2,0,0,0,0,"Admin",7/10/2013 0:00:00,,66,,,,0
255.00,87,6/24/2013 0:00:00,12/30/1899 8:37:00,3,0,2,0,0,"Admin",7/10/2013 0:00:00,,68,,,,0
301.00,87,6/25/2013 0:00:00,12/30/1899 5:04:00,0,0,0,0,0,"Admin",7/11/2013 0:00:00,,62,,,,0
302.00,87,6/25/2013 0:00:00,12/30/1899 5:26:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,62,,,,0
303.00,87,6/25/2013 0:00:00,12/30/1899 5:43:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,62,,,,0
304.00,87,6/25/2013 0:00:00,12/30/1899 6:06:00,1,3,0,0,0,"Admin",7/11/2013 0:00:00,,64,,,,0
305.00,87,6/25/2013 0:00:00,12/30/1899 6:24:00,1,3,0,0,0,"Admin",7/11/2013 0:00:00,,64,,,,0
306.00,87,6/25/2013 0:00:00,12/30/1899 6:43:00,2,3,0,0,0,"Admin",7/11/2013 0:00:00,,64,,,,0
307.00,87,6/25/2013 0:00:00,12/30/1899 7:00:00,2,3,0,0,0,"Admin",7/11/2013 0:00:00,,68,,,,0
308.00,87,6/25/2013 0:00:00,12/30/1899 7:23:00,2,3,0,0,0,"Admin",7/11/2013 0:00:00,,68,,,,0
309.00,87,6/25/2013 0:00:00,12/30/1899 7:37:00,2,2,0,0,0,"Admin",7/11/2013 0:00:00,,68,,,,0
310.00,87,6/25/2013 0:00:00,12/30/1899 7:57:00,2,2,0,0,0,"Admin",7/11/2013 0:00:00,,69,,,,0
890.00,87,6/4/2013 0:00:00,12/30/1899 5:24:00,2,1,0,1,0,"Admin",7/8/2013 0:00:00,,34,,,,0
891.00,87,6/4/2013 0:00:00,12/30/1899 5:43:00,2,2,0,0,0,"Admin",7/8/2013 0:00:00,,34,,,,0
892.00,87,6/4/2013 0:00:00,12/30/1899 6:01:00,2,2,0,0,0,"Admin",7/8/2013 0:00:00,,34,,,,0
889.00,87,6/4/2013 0:00:00,12/30/1899 6:57:00,2,3,0,0,0,"Admin",7/8/2013 0:00:00,,38,,,,0
888.00,87,6/4/2013 0:00:00,12/30/1899 7:14:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,38,,,,0
887.00,87,6/4/2013 0:00:00,12/30/1899 7:35:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,40,,,,0
886.00,87,6/4/2013 0:00:00,12/30/1899 8:03:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,38,,,,0
885.00,87,6/4/2013 0:00:00,12/30/1899 8:22:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,38,,,,0
884.00,87,6/4/2013 0:00:00,12/30/1899 8:43:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,38,,,,0
883.00,87,6/4/2013 0:00:00,12/30/1899 9:14:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,44,,,,0
882.00,87,6/4/2013 0:00:00,12/30/1899 9:33:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,48,,,,0
881.00,87,6/4/2013 0:00:00,12/30/1899 9:53:00,1,3,0,1,0,"Admin",7/8/2013 0:00:00,,54,,,,0
845.00,87,6/5/2013 0:00:00,12/30/1899 5:37:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,46,,,,0
846.00,87,6/5/2013 0:00:00,12/30/1899 6:04:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,46,,,,0
847.00,87,6/5/2013 0:00:00,12/30/1899 6:33:00,1,3,0,0,0,"Admin",7/8/2013 0:00:00,,48,,,,0
848.00,87,6/5/2013 0:00:00,12/30/1899 6:53:00,2,3,0,0,0,"Admin",7/8/2013 0:00:00,,48,,,,0
849.00,87,6/5/2013 0:00:00,12/30/1899 7:13:00,3,3,0,0,0,"Admin",7/8/2013 0:00:00,,48,,,,0
850.00,87,6/5/2013 0:00:00,12/30/1899 7:34:00,2,3,0,1,0,"Admin",7/8/2013 0:00:00,,50,,,,0
639.00,87,6/15/2013 0:00:00,12/30/1899 5:15:00,1,6,0,0,0,"Admin",7/9/2013 0:00:00,,54,,,,0
640.00,87,6/15/2013 0:00:00,12/30/1899 5:34:00,2,6,0,0,0,"Admin",7/9/2013 0:00:00,,56,,,,0
641.00,87,6/15/2013 0:00:00,12/30/1899 5:54:00,2,3,0,1,0,"Admin",7/9/2013 0:00:00,,56,,,,0
642.00,87,6/15/2013 0:00:00,12/30/1899 6:15:00,3,3,0,0,0,"Admin",7/9/2013 0:00:00,,58,,,,0
643.00,87,6/15/2013 0:00:00,12/30/1899 6:32:00,3,3,0,0,0,"Admin",7/9/2013 0:00:00,,58,,,,0
650.00,87,6/15/2013 0:00:00,12/30/1899 7:02:00,3,1,0,0,0,"Admin",7/9/2013 0:00:00,,58,,,,0
651.00,87,6/15/2013 0:00:00,12/30/1899 7:21:00,1,0,0,1,0,"Admin",7/9/2013 0:00:00,,58,,,,0
652.00,87,6/15/2013 0:00:00,12/30/1899 7:42:00,3,1,0,0,0,"Admin",7/9/2013 0:00:00,,60,,,,0
644.00,87,6/15/2013 0:00:00,12/30/1899 8:05:00,3,3,0,0,0,"Admin",7/9/2013 0:00:00,,60,,,,0
645.00,87,6/15/2013 0:00:00,12/30/1899 8:25:00,3,3,0,0,0,"Admin",7/9/2013 0:00:00,,60,,,,0
646.00,87,6/15/2013 0:00:00,12/30/1899 8:46:00,2,3,0,1,0,"Admin",7/9/2013 0:00:00,,60,,,,0
716.00,87,6/16/2013 0:00:00,12/30/1899 4:43:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
717.00,87,6/16/2013 0:00:00,12/30/1899 5:05:00,1,0,0,2,0,"Admin",7/10/2013 0:00:00,,51,,,,0
718.00,87,6/16/2013 0:00:00,12/30/1899 5:25:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,51,,,,0
719.00,87,6/16/2013 0:00:00,12/30/1899 5:46:00,0,0,0,1,0,"Admin",7/10/2013 0:00:00,,50,,,,0
720.00,87,6/16/2013 0:00:00,12/30/1899 6:12:00,1,0,0,2,0,"Admin",7/10/2013 0:00:00,,54,,,,0
721.00,87,6/16/2013 0:00:00,12/30/1899 6:36:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,57,,,,0
710.00,87,6/16/2013 0:00:00,12/30/1899 7:13:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,59,,,,0
711.00,87,6/16/2013 0:00:00,12/30/1899 7:30:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,59,,,,0
712.00,87,6/16/2013 0:00:00,12/30/1899 7:49:00,1,0,0,1,0,"Admin",7/10/2013 0:00:00,,64,,,,0
713.00,87,6/16/2013 0:00:00,12/30/1899 8:08:00,2,0,0,0,0,"Admin",7/10/2013 0:00:00,,66,,,,0
714.00,87,6/16/2013 0:00:00,12/30/1899 8:34:00,2,0,0,1,0,"Admin",7/10/2013 0:00:00,,77,,,,0
715.00,87,6/16/2013 0:00:00,12/30/1899 8:53:00,3,0,0,0,0,"Admin",7/10/2013 0:00:00,,69,,,,0
770.00,87,6/17/2013 0:00:00,12/30/1899 5:01:00,4,6,1,0,0,"Admin",7/10/2013 0:00:00,,57,,,,0
771.00,87,6/17/2013 0:00:00,12/30/1899 5:24:00,3,6,1,0,0,"Admin",7/10/2013 0:00:00,,57,,,,0
772.00,87,6/17/2013 0:00:00,12/30/1899 5:45:00,2,6,1,1,0,"Admin",7/10/2013 0:00:00,,57,,,,0
773.00,87,6/17/2013 0:00:00,12/30/1899 6:18:00,2,3,0,2,0,"Admin",7/10/2013 0:00:00,,58,,,,0
774.00,87,6/17/2013 0:00:00,12/30/1899 6:41:00,2,6,0,0,0,"Admin",7/10/2013 0:00:00,,58,,,,0
775.00,87,6/17/2013 0:00:00,12/30/1899 7:09:00,1,9,1,0,0,"Admin",7/10/2013 0:00:00,,58,,,,0
776.00,87,6/17/2013 0:00:00,12/30/1899 8:13:00,2,9,1,0,0,"Admin",7/10/2013 0:00:00,,55,,,,0
777.00,87,6/17/2013 0:00:00,12/30/1899 8:35:00,3,6,0,0,0,"Admin",7/10/2013 0:00:00,,55,,,,0
778.00,87,6/17/2013 0:00:00,12/30/1899 8:59:00,2,3,0,0,0,"Admin",7/10/2013 0:00:00,,55,,,,0
760.00,87,6/18/2013 0:00:00,12/30/1899 4:40:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,45,,,,0
758.00,87,6/18/2013 0:00:00,12/30/1899 4:59:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,45,,,,0
759.00,87,6/18/2013 0:00:00,12/30/1899 5:21:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,45,,,,0
761.00,87,6/18/2013 0:00:00,12/30/1899 5:57:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,45,,,,0
762.00,87,6/18/2013 0:00:00,12/30/1899 6:16:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,47,,,,0
763.00,87,6/18/2013 0:00:00,12/30/1899 6:36:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,47,,,,0
764.00,87,6/18/2013 0:00:00,12/30/1899 7:04:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,48,,,,0
765.00,87,6/18/2013 0:00:00,12/30/1899 7:20:00,0,0,0,0,0,"Admin",7/10/2013 0:00:00,,47,,,,0
766.00,87,6/18/2013 0:00:00,12/30/1899 7:38:00,0,1,0,0,0,"Admin",7/10/2013 0:00:00,,48,,,,0
769.00,87,6/18/2013 0:00:00,12/30/1899 8:17:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,53,,,,0
768.00,87,6/18/2013 0:00:00,12/30/1899 8:34:00,1,0,0,0,0,"Admin",7/10/2013 0:00:00,,53,,,,0
767.00,87,6/18/2013 0:00:00,12/30/1899 9:00:00,2,0,0,0,0,"Admin",7/10/2013 0:00:00,,54,,,,0
25.00,87,6/19/2013 0:00:00,12/30/1899 4:53:00,0,2,0,1,0,"Admin",7/10/2013 0:00:00,,52,,,,0
288.00,87,6/19/2013 0:00:00,12/30/1899 8:42:00,2,3,0,0,0,"Admin",7/10/2013 0:00:00,,61,,,,0
289.00,87,6/19/2013 0:00:00,12/30/1899 9:02:00,1,3,1,1,0,"Admin",7/10/2013 0:00:00,,61,,,,0
27.00,87,6/19/2013 0:00:00,12/30/1899 5:11:00,0,3,0,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
26.00,87,6/19/2013 0:00:00,12/30/1899 5:30:00,0,2,0,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
283.00,87,6/19/2013 0:00:00,12/30/1899 6:20:00,0,1,0,0,0,"Admin",7/10/2013 0:00:00,,52,,,,0
153.00,87,7/1/2013 0:00:00,12/30/1899 5:48:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,54,,,,0
154.00,87,7/1/2013 0:00:00,12/30/1899 6:07:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,54,,,,0
147.00,87,7/1/2013 0:00:00,12/30/1899 6:38:00,0,0,0,0,0,"Admin",7/11/2013 0:00:00,,60,,,,0
145.00,87,7/1/2013 0:00:00,12/30/1899 7:01:00,0,0,0,0,0,"Admin",7/11/2013 0:00:00,,60,,,,0
146.00,87,7/1/2013 0:00:00,12/30/1899 7:20:00,0,0,0,0,0,"Admin",7/11/2013 0:00:00,,64,,,,0
143.00,87,7/1/2013 0:00:00,12/30/1899 7:49:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,66,,,,0
144.00,87,7/1/2013 0:00:00,12/30/1899 8:04:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,66,,,,0
148.00,87,7/1/2013 0:00:00,12/30/1899 8:20:00,1,0,0,0,0,"Admin",7/11/2013 0:00:00,,70,,,,0
130.00,87,7/2/2013 0:00:00,12/30/1899 5:43:00,0,0,2,0,0,"Admin",7/12/2013 0:00:00,,54,,,,0
132.00,87,7/2/2013 0:00:00,12/30/1899 6:03:00,0,0,0,0,0,"Admin",7/12/2013 0:00:00,,56,,,,0
131.00,87,7/2/2013 0:00:00,12/30/1899 6:24:00,0,0,0,0,0,"Admin",7/12/2013 0:00:00,,57,,,,0
133.00,87,7/2/2013 0:00:00,12/30/1899 6:40:00,1,1,0,0,0,"Admin",7/12/2013 0:00:00,,58,,,,0
134.00,87,7/2/2013 0:00:00,12/30/1899 7:00:00,0,1,0,0,0,"Admin",7/12/2013 0:00:00,,58,,,,0
135.00,87,7/2/2013 0:00:00,12/30/1899 7:19:00,2,1,0,0,0,"Admin",7/12/2013 0:00:00,,58,,,,0
136.00,87,7/2/2013 0:00:00,12/30/1899 8:14:00,2,1,0,0,0,"Admin",7/12/2013 0:00:00,,64,,,,0
137.00,87,7/2/2013 0:00:00,12/30/1899 8:36:00,2,1,0,0,0,"Admin",7/12/2013 0:00:00,,64,,,,0
138.00,87,7/2/2013 0:00:00,12/30/1899 8:57:00,1,1,0,1,0,"Admin",7/12/2013 0:00:00,,66,,,,0
139.00,87,7/2/2013 0:00:00,12/30/1899 9:39:00,0,0,0,0,0,"Admin",7/12/2013 0:00:00,,70,,,,0
140.00,87,7/2/2013 0:00:00,12/30/1899 9:57:00,2,0,0,0,0,"Admin",7/12/2013 0:00:00,,72,,,,0
141.00,87,7/2/2013 0:00:00,12/30/1899 10:13:00,2,0,0,0,0,"Admin",7/12/2013 0:00:00,,72,,,,0
313.00,87,6/25/2013 0:00:00,12/30/1899 8:50:00,2,1,0,0,0,"Admin",7/16/2013 0:00:00,,71,,,,0
562.00,84,6/5/2013 0:00:00,12/30/1899 6:44:00,2,3,0,0,0,"Admin",6/16/2013 0:00:00,,47,,,,0
557.00,84,6/5/2013 0:00:00,12/30/1899 7:01:00,1,3,0,0,0,"Admin",6/16/2013 0:00:00,,50,,,,0
558.00,84,6/5/2013 0:00:00,12/30/1899 7:17:00,2,3,0,0,0,"Admin",6/16/2013 0:00:00,,47,,,,0
561.00,84,6/5/2013 0:00:00,12/30/1899 7:36:00,3,3,0,1,0,"Admin",6/16/2013 0:00:00,,48,,,,0
560.00,84,6/5/2013 0:00:00,12/30/1899 7:50:00,3,3,0,0,0,"Admin",6/16/2013 0:00:00,,48,,,,0
559.00,84,6/5/2013 0:00:00,12/30/1899 8:07:00,3,3,0,0,0,"Admin",6/16/2013 0:00:00,,48,,,,0
1767.00,84,6/6/2013 0:00:00,12/30/1899 5:02:00,1,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1768.00,84,6/6/2013 0:00:00,12/30/1899 5:23:00,1,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1769.00,84,6/6/2013 0:00:00,12/30/1899 5:40:00,2,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1770.00,84,6/6/2013 0:00:00,12/30/1899 6:09:00,2,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1771.00,84,6/6/2013 0:00:00,12/30/1899 6:37:00,2,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1772.00,84,6/6/2013 0:00:00,12/30/1899 7:01:00,3,3,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1773.00,84,6/6/2013 0:00:00,12/30/1899 7:23:00,2,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1774.00,84,6/6/2013 0:00:00,12/30/1899 7:42:00,4,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
1775.00,84,6/6/2013 0:00:00,12/30/1899 7:58:00,3,5,0,0,0,"Admin",6/16/2013 0:00:00,,45,,,,0
833.00,84,6/7/2013 0:00:00,12/30/1899 5:00:00,0,0,0,0,0,"Admin",6/19/2013 0:00:00,,38,,,,0
834.00,84,6/7/2013 0:00:00,12/30/1899 5:20:00,0,0,0,1,0,"Admin",6/19/2013 0:00:00,,39,,,,0
835.00,84,6/7/2013 0:00:00,12/30/1899 5:48:00,0,0,0,0,0,"Admin",6/19/2013 0:00:00,,39,,,,0
836.00,84,6/7/2013 0:00:00,12/30/1899 6:08:00,0,0,0,1,0,"Admin",6/19/2013 0:00:00,,40,,,,0
837.00,84,6/7/2013 0:00:00,12/30/1899 6:27:00,1,0,0,0,0,"Admin",6/19/2013 0:00:00,,42,,,,0
838.00,84,6/7/2013 0:00:00,12/30/1899 6:42:00,0,0,0,1,0,"Admin",6/19/2013 0:00:00,,43,,,,0
839.00,84,6/7/2013 0:00:00,12/30/1899 7:14:00,0,0,0,1,0,"Admin",6/19/2013 0:00:00,,44,,,,0
840.00,84,6/7/2013 0:00:00,12/30/1899 7:30:00,0,0,0,0,0,"Admin",6/19/2013 0:00:00,,46,,,,0
841.00,84,6/7/2013 0:00:00,12/30/1899 7:48:00,2,0,0,0,0,"Admin",6/19/2013 0:00:00,,50,,,,0
842.00,84,6/7/2013 0:00:00,12/30/1899 8:06:00,1,1,1,0,0,"Admin",6/19/2013 0:00:00,,52,,,,0
843.00,84,6/7/2013 0:00:00,12/30/1899 8:22:00,2,1,0,0,0,"Admin",6/19/2013 0:00:00,,53,,,,0
844.00,84,6/7/2013 0:00:00,12/30/1899 8:39:00,3,0,0,0,0,"Admin",6/19/2013 0:00:00,,55,,,,0
426.00,84,6/8/2013 0:00:00,12/30/1899 5:16:00,0,0,0,1,0,"Admin",6/20/2013 0:00:00,,40,,,,0
427.00,84,6/8/2013 0:00:00,12/30/1899 5:32:00,0,0,0,1,0,"Admin",6/20/2013 0:00:00,,42,,,,0
428.00,84,6/8/2013 0:00:00,12/30/1899 6:07:00,0,0,0,0,0,"Admin",6/20/2013 0:00:00,,42,,,,0
429.00,84,6/8/2013 0:00:00,12/30/1899 6:27:00,1,0,0,0,0,"Admin",6/20/2013 0:00:00,,43,,,,0
430.00,84,6/8/2013 0:00:00,12/30/1899 6:45:00,0,0,0,0,0,"Admin",6/20/2013 0:00:00,,43,,,,0
431.00,84,6/8/2013 0:00:00,12/30/1899 7:16:00,1,0,0,0,0,"Admin",6/20/2013 0:00:00,,44,,,,0
432.00,84,6/8/2013 0:00:00,12/30/1899 7:34:00,1,0,0,0,0,"Admin",6/20/2013 0:00:00,,46,,,,0
433.00,84,6/8/2013 0:00:00,12/30/1899 7:48:00,1,0,0,0,0,"Admin",6/20/2013 0:00:00,,48,,,,0
434.00,84,6/8/2013 0:00:00,12/30/1899 8:03:00,3,0,0,0,0,"Admin",6/20/2013 0:00:00,,50,,,,0
435.00,84,6/8/2013 0:00:00,12/30/1899 8:28:00,2,0,0,0,0,"Admin",6/20/2013 0:00:00,,52,,,,0
436.00,84,6/8/2013 0:00:00,12/30/1899 8:45:00,2,0,0,0,0,"Admin",6/20/2013 0:00:00,,54,,,,0
417.00,84,6/9/2013 0:00:00,12/30/1899 4:53:00,1,0,0,0,0,"Admin",6/20/2013 0:00:00,,42,,,,0
418.00,84,6/9/2013 0:00:00,12/30/1899 5:08:00,3,0,0,0,0,"Admin",6/20/2013 0:00:00,,43,,,,0
416.00,84,6/9/2013 0:00:00,12/30/1899 5:29:00,1,1,0,0,0,"Admin",6/20/2013 0:00:00,,44,,,,0
415.00,84,6/9/2013 0:00:00,12/30/1899 5:44:00,4,1,0,0,0,"Admin",6/20/2013 0:00:00,,45,,,,0
414.00,84,6/9/2013 0:00:00,12/30/1899 6:08:00,3,1,1,1,0,"Admin",6/20/2013 0:00:00,,50,,,,0
413.00,84,6/9/2013 0:00:00,12/30/1899 6:24:00,2,1,0,0,0,"Admin",6/20/2013 0:00:00,,50,,,,0
419.00,84,6/9/2013 0:00:00,12/30/1899 6:55:00,2,1,0,0,0,"Admin",6/20/2013 0:00:00,,55,,,,0
420.00,84,6/9/2013 0:00:00,12/30/1899 7:11:00,3,1,0,0,0,"Admin",6/20/2013 0:00:00,,55,,,,0
421.00,84,6/9/2013 0:00:00,12/30/1899 7:26:00,3,1,0,0,0,"Admin",6/20/2013 0:00:00,,56,,,,0
422.00,84,6/9/2013 0:00:00,12/30/1899 8:05:00,5,2,0,0,0,"Admin",6/20/2013 0:00:00,,55,,,,0
423.00,84,6/9/2013 0:00:00,12/30/1899 8:26:00,4,1,0,0,0,"Admin",6/20/2013 0:00:00,,56,,,,0
424.00,84,6/9/2013 0:00:00,12/30/1899 8:37:00,4,2,0,0,0,"Admin",6/20/2013 0:00:00,,56,,,,0
785.00,84,6/10/2013 0:00:00,12/30/1899 4:53:00,5,3,0,0,0,"Admin",6/21/2013 0:00:00,,55,,,,0
724.00,84,6/18/2013 0:00:00,12/30/1899 5:42:00,2,0,2,0,0,"Admin",6/23/2013 0:00:00,,46,,,,0
725.00,84,6/18/2013 0:00:00,12/30/1899 6:02:00,1,0,0,0,0,"Admin",6/23/2013 0:00:00,,46,,,,0
726.00,84,6/18/2013 0:00:00,12/30/1899 6:17:00,1,0,0,1,0,"Admin",6/23/2013 0:00:00,,46,,,,0
727.00,84,6/18/2013 0:00:00,12/30/1899 6:32:00,2,0,0,0,0,"Admin",6/23/2013 0:00:00,,48,,,,0
728.00,84,6/18/2013 0:00:00,12/30/1899 6:55:00,1,0,0,0,0,"Admin",6/23/2013 0:00:00,,48,,,,0
729.00,84,6/18/2013 0:00:00,12/30/1899 7:13:00,1,0,0,0,0,"Admin",6/23/2013 0:00:00,,48,,,,0
730.00,84,6/18/2013 0:00:00,12/30/1899 7:33:00,2,0,0,0,0,"Admin",6/23/2013 0:00:00,,49,,,,0
731.00,84,6/18/2013 0:00:00,12/30/1899 8:04:00,3,0,2,0,0,"Admin",6/23/2013 0:00:00,,52,,,,0
732.00,84,6/18/2013 0:00:00,12/30/1899 8:19:00,2,0,2,0,0,"Admin",6/23/2013 0:00:00,,51,,,,0
733.00,84,6/18/2013 0:00:00,12/30/1899 8:38:00,3,0,0,0,0,"Admin",6/23/2013 0:00:00,,51,,,,0
13.00,84,6/19/2013 0:00:00,12/30/1899 4:55:00,0,2,0,0,0,"Admin",6/23/2013 0:00:00,,53,,,,0
14.00,84,6/19/2013 0:00:00,12/30/1899 5:15:00,1,2,0,2,0,"Admin",6/23/2013 0:00:00,,54,,,,0
15.00,84,6/19/2013 0:00:00,12/30/1899 5:38:00,0,1,0,0,0,"Admin",6/23/2013 0:00:00,,54,,,,0
22.00,84,6/19/2013 0:00:00,12/30/1899 6:13:00,0,1,0,1,0,"Admin",6/23/2013 0:00:00,,55,,,,0
23.00,84,6/19/2013 0:00:00,12/30/1899 6:31:00,0,1,0,0,0,"Admin",6/23/2013 0:00:00,,56,,,,0
